trip_id	start_time	end_time	start_pos_lng	start_pos_lat	end_pos_lng	end_pos_lat
145137	1626282141	1626282620	13.35425	52.496231	13.348889	52.481502
145666	1626264500	1626265941	13.447174	52.480602	13.449569	52.507848
145975	1626259280	1626259944	13.428853	52.49756	13.407977	52.489601
145976	1626278180	1626279862	13.407977	52.489601	13.424621	52.5396
146266	1626246091	1626247100	13.38797	52.531905	13.382227	52.507285
146267	1626260840	1626263420	13.382227	52.507285	13.456997	52.528998
146268	1626277521	1626278480	13.456997	52.528998	13.427339	52.545094
147056	1626260901	1626261861	13.42734	52.511964	13.459748	52.514729
147304	1626249440	1626250760	13.465645	52.51804	13.403953	52.526026
147305	1626264620	1626265341	13.403953	52.526026	13.426166	52.518764
147389	1626287900	1626288381	13.439169	52.473683	13.421427	52.473532
147615	1626250280	1626252020	13.438543	52.528921	13.395145	52.503448
147616	1626255800	1626257360	13.395145	52.503448	13.364353	52.519276
147617	1626294440	1626295340	13.364353	52.519276	13.39268	52.528086
148150	1626293240	1626293841	13.36596	52.533311	13.367275	52.521678
148725	1626274520	1626276680	13.439059	52.478272	13.435821	52.530083
148854	1626271521	1626272660	13.427163	52.521364	13.4284	52.545996
148855	1626273332	1626274520	13.428318	52.546036	13.527918	52.562222
148856	1626278900	1626280280	13.425947	52.52168	13.369702	52.525899
148857	1626282022	1626282980	13.369702	52.525899	13.406997	52.535178
149371	1626290841	1626291620	13.416811	52.517227	13.416699	52.501142
149372	1626294500	1626295160	13.416791	52.501133	13.437588	52.493449
151074	1626276441	1626277760	13.421771	52.534747	13.409373	52.56336
151075	1626286341	1626287720	13.408968	52.563169	13.423954	52.539049
151517	1626219681	1626221060	13.424878	52.481524	13.421504	52.51676
151518	1626258200	1626258680	13.42181	52.516804	13.431493	52.52456
151772	1626247040	1626247760	13.420875	52.491846	13.379727	52.497778
152030	1626277341	1626278180	13.449342	52.490689	13.454103	52.50808
152031	1626284120	1626284660	13.453784	52.508142	13.458877	52.499396
152032	1626285751	1626286460	13.458659	52.499302	13.478214	52.487542
152033	1626293600	1626294860	13.478204	52.487542	13.449444	52.490609
152034	1626299000	1626299360	13.449412	52.490707	13.442137	52.498391
152035	1626299900	1626301220	13.442252	52.498542	13.441477	52.469951
152327	1626264620	1626265522	13.426422	52.495053	13.391324	52.502849
152328	1626289761	1626290720	13.391	52.502871	13.422973	52.504564
152329	1626299000	1626300140	13.423057	52.504582	13.436824	52.48344
152796	1626273682	1626274820	13.37946	52.52275	13.422107	52.51989
152797	1626295760	1626297082	13.422107	52.51989	13.455664	52.480169
152970	1626271821	1626272840	13.431698	52.497809	13.443921	52.480062
153853	1626277341	1626279324	13.49491	52.50362	13.435909	52.497906
153995	1626258021	1626259522	13.394571	52.488976	13.398549	52.527187
153996	1626271760	1626273081	13.398052	52.527123	13.3726	52.527067
154273	1626256460	1626257000	13.42702	52.490298	13.439063	52.489599
154499	1626246740	1626247700	13.369702	52.525899	13.324662	52.527742
154500	1626249802	1626251005	13.32451	52.52792	13.360118	52.504898
154877	1626247280	1626247700	13.430718	52.49607	13.422643	52.490809
155386	1626241291	1626241820	13.332748	52.478256	13.322675	52.48671
157609	1626298162	1626298882	13.428787	52.477742	13.459408	52.490071
157879	1626243080	1626245602	13.424451	52.476333	13.405776	52.528449
158339	1626253760	1626254721	13.295705	52.49607	13.326504	52.513071
157205	1626271700	1626272960	13.433146	52.499341	13.376754	52.490387
157206	1626282022	1626283281	13.376754	52.490387	13.381112	52.516231
157207	1626287601	1626289340	13.381112	52.516231	13.435219	52.491088
157208	1626298820	1626302061	13.435219	52.491088	13.387354	52.552907
159710	1626251600	1626252261	13.42483	52.489138	13.44111	52.500167
158705	1626269842	1626271402	13.385382	52.471526	13.373514	52.503126
159711	1626263840	1626264500	13.44111	52.500167	13.421864	52.486956
159712	1626269783	1626270441	13.421879	52.486947	13.440416	52.50084
159894	1626279140	1626279862	13.335328	52.504157	13.322675	52.48671
160760	1626277160	1626278422	13.416694	52.528409	13.416246	52.50195
159096	1626294980	1626297082	13.415771	52.53436	13.424386	52.488964
159305	1626283700	1626285441	13.332782	52.478738	13.418464	52.476736
160761	1626279921	1626281840	13.416246	52.50195	13.410209	52.538316
160762	1626296722	1626298401	13.410239	52.538191	13.416246	52.50195
167349	1626252140	1626252860	13.444498	52.485126	13.461143	52.493897
163429	1626284542	1626285860	13.319995	52.520029	13.388924	52.517391
163430	1626289880	1626291080	13.388381	52.517009	13.421088	52.498284
163736	1626256761	1626257180	13.396933	52.487924	13.382802	52.489876
163737	1626273440	1626274101	13.385526	52.484518	13.408716	52.48222
163738	1626293061	1626294500	13.408716	52.48222	13.361487	52.497698
162098	1626238643	1626239300	13.432285	52.536231	13.453369	52.516107
162456	1626255441	1626257180	13.352504	52.479791	13.417433	52.498745
162457	1626290420	1626291500	13.417555	52.498738	13.422107	52.51989
162458	1626299720	1626300380	13.422107	52.51989	13.448553	52.515071
162616	1626275120	1626276201	13.429332	52.491747	13.456073	52.509742
162617	1626277521	1626277881	13.456203	52.509707	13.461872	52.51204
162618	1626299240	1626300920	13.461872	52.51204	13.420875	52.491846
167351	1626287660	1626288142	13.444261	52.489277	13.435362	52.481709
167513	1626221121	1626222020	13.39796	52.529533	13.374319	52.547429
167514	1626262340	1626263615	13.374319	52.547429	13.388128	52.529446
167515	1626276860	1626278000	13.388128	52.529446	13.382227	52.507285
167516	1626281960	1626284003	13.382227	52.507285	13.404887	52.540802
167517	1626286280	1626289641	13.404887	52.540802	13.428479	52.49056
172569	1626244940	1626245782	13.416839	52.549147	13.39143	52.544415
169124	1626261741	1626262046	13.428312	52.492742	13.426178	52.499013
169125	1626262400	1626262940	13.426178	52.499013	13.448281	52.49248
169126	1626271160	1626273382	13.448467	52.492609	13.391437	52.498156
172856	1626288501	1626289340	13.387354	52.552907	13.399458	52.534981
173069	1626272421	1626273631	13.42298	52.477226	13.415302	52.495041
173070	1626297500	1626299791	13.415302	52.495041	13.401673	52.53016
173071	1626301460	1626302484	13.401797	52.530142	13.416839	52.549147
166816	1626242602	1626243561	13.453413	52.515632	13.47582	52.53278
169581	1626260360	1626261080	13.443722	52.48417	13.44111	52.500167
169582	1626277100	1626278422	13.44111	52.500167	13.42298	52.477226
169583	1626281722	1626282980	13.42298	52.477226	13.443274	52.498086
169620	1626265640	1626266480	13.345351	52.490677	13.381914	52.498695
169783	1626245180	1626245782	13.433071	52.5235	13.411227	52.523849
169784	1626279020	1626279681	13.411227	52.523849	13.396468	52.513404
170091	1626223820	1626224660	13.421681	52.49304	13.394571	52.488976
170092	1626239960	1626241761	13.394571	52.488976	13.368603	52.524259
170093	1626245480	1626246141	13.368603	52.524259	13.389083	52.51374
170094	1626261140	1626262222	13.389083	52.51374	13.392171	52.489933
170095	1626275301	1626276201	13.392224	52.489782	13.370891	52.490422
170096	1626277280	1626278600	13.370897	52.490422	13.429126	52.502271
165679	1626225382	1626226161	13.468217	52.510173	13.446262	52.509627
165680	1626244340	1626245661	13.446372	52.509382	13.390607	52.50428
165681	1626250640	1626251782	13.391089	52.504102	13.440053	52.499071
165682	1626253641	1626255020	13.439926	52.499058	13.393044	52.506356
165683	1626274580	1626275000	13.39258	52.50672	13.40275	52.508528
165684	1626282200	1626283281	13.40275	52.508528	13.443933	52.500178
166083	1626278123	1626280340	13.426902	52.544476	13.436623	52.479907
166084	1626280700	1626281060	13.436794	52.480089	13.44183	52.470013
166085	1626289641	1626290546	13.441477	52.469951	13.459961	52.490667
171007	1626260481	1626261200	13.412618	52.541124	13.390365	52.535408
171358	1626287900	1626288860	13.405658	52.497411	13.439063	52.489599
171359	1626295282	1626296480	13.439063	52.489599	13.477317	52.50162
172570	1626248540	1626249620	13.39143	52.544415	13.381321	52.516689
172571	1626280100	1626281242	13.381567	52.516138	13.391988	52.54424
175519	1626280100	1626281360	13.364353	52.519276	13.415278	52.494567
176193	1626244520	1626245000	13.446128	52.478622	13.435236	52.483787
176194	1626252140	1626252680	13.435282	52.484009	13.43894	52.477618
176195	1626281722	1626282441	13.446531	52.478636	13.433902	52.489755
175520	1626295942	1626297740	13.415278	52.494567	13.344001	52.48543
175751	1626278480	1626278840	13.394508	52.488206	13.401053	52.493228
177365	1626271880	1626274101	13.430847	52.467995	13.460852	52.494702
177366	1626284120	1626285080	13.461143	52.493897	13.49491	52.50362
181269	1626278960	1626280160	13.441168	52.530267	13.418072	52.538329
177668	1626300140	1626300860	13.409812	52.532293	13.38797	52.531905
177837	1626265761	1626266480	13.445106	52.490201	13.444991	52.503377
177838	1626268581	1626269360	13.444991	52.503377	13.414945	52.52054
174850	1626242661	1626243380	13.324143	52.493896	13.299845	52.512409
174851	1626280762	1626281661	13.299845	52.512409	13.324143	52.493896
179453	1626306801	1626308000	13.424349	52.480323	13.449569	52.507848
179915	1626220520	1626222380	13.392802	52.491778	13.448151	52.497511
179916	1626228981	1626229880	13.448287	52.497551	13.416201	52.492804
180155	1626271402	1626272482	13.449569	52.507848	13.410266	52.500871
180156	1626282320	1626283281	13.410079	52.50084	13.435012	52.481933
178247	1626252381	1626252801	13.446953	52.526464	13.433071	52.5235
178248	1626262880	1626263662	13.433071	52.5235	13.465178	52.50759
178575	1626293181	1626294261	13.385526	52.484518	13.428618	52.472737
176507	1626245300	1626247342	13.435362	52.481709	13.32983	52.486311
176508	1626276740	1626278663	13.329864	52.486307	13.416181	52.480413
176509	1626284721	1626285200	13.416209	52.480396	13.433451	52.481489
176733	1626271700	1626272300	13.415636	52.5208	13.399704	52.520249
176734	1626285560	1626286580	13.400208	52.520342	13.432989	52.500293
176735	1626288200	1626288920	13.433427	52.499785	13.455204	52.507769
176736	1626303500	1626305240	13.455354	52.507747	13.447229	52.483667
176923	1626246740	1626247461	13.41202	52.497582	13.431608	52.496013
176924	1626280340	1626280820	13.427919	52.499147	13.409296	52.499689
182593	1626285145	1626286520	13.303437	52.495907	13.322788	52.513434
184948	1626284182	1626285262	13.463406	52.508187	13.43335	52.49484
182857	1626247821	1626248720	13.421056	52.552697	13.378204	52.550109
178789	1626295581	1626296000	13.449569	52.507848	13.433879	52.503138
184949	1626293181	1626294201	13.433054	52.494996	13.454854	52.474169
185579	1626242960	1626245060	13.35241	52.546265	13.31333	52.490558
179055	1626245840	1626247461	13.436029	52.469253	13.387333	52.510511
182129	1626275301	1626276980	13.454114	52.501653	13.394673	52.509009
182130	1626280280	1626281780	13.396594	52.511027	13.453768	52.501342
182326	1626265880	1626267030	13.491266	52.469456	13.448452	52.48176
184130	1626294560	1626296661	13.419697	52.496227	13.420319	52.538191
185580	1626281480	1626283760	13.31333	52.490558	13.35241	52.546265
185581	1626289400	1626291561	13.35241	52.546265	13.348872	52.514071
189170	1626218541	1626219380	13.387744	52.492929	13.358412	52.480404
186069	1626282741	1626283400	13.428638	52.488382	13.441794	52.500627
190194	1626252801	1626254960	13.354408	52.498955	13.372865	52.527316
189171	1626263360	1626264021	13.358836	52.480147	13.386102	52.4902
189172	1626279560	1626280402	13.386261	52.49	13.353738	52.499871
189173	1626286580	1626288811	13.35369	52.500258	13.448026	52.470946
189174	1626293300	1626293661	13.448026	52.470946	13.447746	52.478529
190018	1626297920	1626298580	13.47582	52.53278	13.477181	52.51334
188350	1626294320	1626295101	13.464652	52.486142	13.442148	52.482738
191289	1626279200	1626280520	13.355705	52.507229	13.295705	52.49607
191290	1626282200	1626283642	13.295705	52.49607	13.376718	52.487904
194430	1626238222	1626238701	13.435221	52.534107	13.42134	52.545196
191538	1626299791	1626300320	13.439522	52.49808	13.42872	52.486772
192017	1626282920	1626283642	13.470333	52.506449	13.49491	52.50362
192285	1626286880	1626287362	13.437696	52.478827	13.432572	52.469067
194937	1626276921	1626279800	13.351037	52.520841	13.464612	52.497747
194938	1626282080	1626282500	13.464581	52.497787	13.455479	52.490169
194939	1626284120	1626284542	13.455532	52.490191	13.444498	52.485126
194940	1626286341	1626287421	13.444498	52.485126	13.45295	52.508422
194941	1626296901	1626298222	13.452938	52.508409	13.426767	52.489467
195884	1626243380	1626244100	13.432277	52.515181	13.453413	52.515632
195885	1626279800	1626280820	13.453413	52.515632	13.41236	52.532852
195886	1626289701	1626291080	13.41236	52.532852	13.462885	52.515203
192748	1626240560	1626241100	13.394772	52.53081	13.378891	52.528585
192749	1626245000	1626246091	13.378891	52.528585	13.416694	52.528409
192750	1626279501	1626280340	13.416694	52.528409	13.378687	52.528849
192751	1626290781	1626291261	13.378891	52.528585	13.394772	52.53081
194431	1626241580	1626242661	13.42134	52.545196	13.389083	52.51374
198875	1626275360	1626275960	13.4117	52.54289	13.405536	52.550707
196135	1626273920	1626274460	13.431499	52.48303	13.42298	52.477226
199151	1626239002	1626240320	13.4187	52.542729	13.370941	52.519644
197980	1626270381	1626273920	13.407813	52.520505	13.325082	52.502861
197981	1626288501	1626289041	13.325082	52.502861	13.296157	52.498323
198128	1626268880	1626269783	13.353446	52.497	13.344001	52.48543
198129	1626276680	1626277341	13.344001	52.48543	13.362336	52.498186
198130	1626288620	1626289520	13.362336	52.498186	13.36648	52.474756
195407	1626281421	1626282200	13.443253	52.516616	13.461872	52.51204
195408	1626299420	1626300920	13.461872	52.51204	13.420875	52.491846
199152	1626246560	1626248061	13.370938	52.519564	13.4187	52.542729
199153	1626289760	1626291381	13.4187	52.542729	13.393449	52.513836
199468	1626251660	1626253100	13.358836	52.480147	13.39698	52.512917
196538	1626236060	1626237382	13.431698	52.497809	13.398052	52.527123
196539	1626237620	1626238340	13.398052	52.527123	13.368603	52.524259
196540	1626251005	1626252500	13.368603	52.524259	13.406469	52.535791
198369	1626276080	1626278422	13.414274	52.549716	13.440191	52.523
197514	1626242781	1626243561	13.35357	52.49915	13.329978	52.510018
199980	1626248120	1626249560	13.433942	52.529467	13.392041	52.506747
199469	1626275120	1626276500	13.39698	52.512917	13.325291	52.508142
199776	1626250760	1626251542	13.391959	52.489489	13.391404	52.50456
199982	1626277643	1626278060	13.40275	52.508528	13.416019	52.517311
199984	1626293300	1626293970	13.42418	52.539076	13.413707	52.527769
199985	1626299122	1626300140	13.413847	52.527516	13.425035	52.539138
197695	1626278242	1626280221	13.411829	52.540613	13.346366	52.509911
199777	1626279921	1626282022	13.391089	52.504102	13.463078	52.514907
205143	1626221900	1626222560	13.396234	52.495871	13.420875	52.491846
203641	1626257360	1626258501	13.32056	52.501529	13.282371	52.506585
203809	1626272300	1626273861	13.385855	52.51957	13.403387	52.542173
203810	1626275840	1626277942	13.403403	52.542213	13.390694	52.507813
204097	1626268700	1626269360	13.462468	52.518868	13.43941	52.523542
204098	1626269960	1626270560	13.439471	52.523622	13.462468	52.518868
204099	1626287480	1626288920	13.462468	52.518868	13.416246	52.50195
204100	1626289940	1626292162	13.416246	52.50195	13.358476	52.547156
204101	1626303441	1626304401	13.358179	52.547227	13.331769	52.563347
200281	1626245300	1626246920	13.439063	52.489599	13.385246	52.529124
200282	1626301460	1626302241	13.384462	52.529031	13.369425	52.544119
200832	1626262640	1626263840	13.408716	52.48222	13.385233	52.501818
200833	1626278663	1626280040	13.385725	52.502103	13.441988	52.504596
200834	1626281421	1626283581	13.442343	52.504476	13.385725	52.502103
202414	1626287601	1626289460	13.438279	52.485529	13.480174	52.485791
202415	1626297860	1626299000	13.480082	52.4858	13.443302	52.470302
202899	1626244161	1626245300	13.305107	52.513062	13.276914	52.507227
201358	1626220520	1626222020	13.388432	52.539483	13.37665	52.490822
201359	1626241222	1626242240	13.37672	52.490773	13.316742	52.501431
201618	1626281780	1626282380	13.403953	52.526026	13.406991	52.535391
201619	1626297261	1626297620	13.406609	52.535289	13.397608	52.535791
201958	1626260060	1626260601	13.444758	52.499698	13.453727	52.512982
201959	1626261920	1626262701	13.452788	52.512329	13.443299	52.497364
205144	1626245782	1626246141	13.420875	52.491846	13.410946	52.49248
205145	1626252322	1626252860	13.410744	52.492449	13.391089	52.504102
205146	1626278123	1626278840	13.391089	52.504102	13.394571	52.488976
205147	1626280700	1626281780	13.394571	52.488976	13.35152	52.493351
205148	1626295701	1626298162	13.351801	52.493284	13.44819	52.504831
209877	1626283760	1626284421	13.31333	52.490558	13.320236	52.50604
205892	1626301771	1626303022	13.376567	52.487958	13.426178	52.499013
206686	1626247880	1626248480	13.432723	52.487004	13.419697	52.496227
206687	1626278180	1626278960	13.405658	52.497411	13.422074	52.492721
206839	1626288200	1626289641	13.401084	52.522325	13.419697	52.496227
206840	1626298281	1626299791	13.419697	52.496227	13.459153	52.501032
208923	1626260481	1626261440	13.305361	52.512338	13.33495	52.505284
208924	1626261801	1626262880	13.334861	52.505227	13.376872	52.509458
208925	1626270680	1626271463	13.377076	52.509391	13.387394	52.522631
208926	1626277400	1626278840	13.38765	52.522631	13.325984	52.513271
207644	1626271041	1626271760	13.346186	52.509809	13.335404	52.504889
208927	1626278900	1626279380	13.32583	52.513133	13.309367	52.516853
210454	1626248600	1626249440	13.42872	52.486772	13.426178	52.499013
207923	1626275000	1626276261	13.4686	52.527782	13.456433	52.510302
207061	1626277460	1626278123	13.420875	52.491846	13.421212	52.482013
210455	1626257060	1626258440	13.426178	52.499013	13.403953	52.526026
210456	1626281900	1626283400	13.403953	52.526026	13.349413	52.535133
214333	1626248480	1626250280	13.325082	52.502861	13.414945	52.52054
212030	1626283040	1626284660	13.382541	52.547773	13.333713	52.521249
212031	1626288260	1626288920	13.333623	52.521227	13.349413	52.535133
209636	1626247641	1626249500	13.388898	52.521982	13.394571	52.488976
209637	1626250280	1626251005	13.394571	52.488976	13.39137	52.506964
209639	1626276620	1626276980	13.40275	52.508528	13.391933	52.50968
209640	1626284062	1626286580	13.391903	52.509489	13.297101	52.492853
213000	1626280520	1626281360	13.444991	52.503377	13.431359	52.490336
213229	1626248540	1626249201	13.451193	52.489031	13.437718	52.477627
213230	1626250640	1626251240	13.438039	52.477684	13.450881	52.489316
213231	1626285441	1626286220	13.451193	52.489031	13.432466	52.502323
211242	1626292700	1626294320	13.387818	52.520653	13.422823	52.474409
214334	1626280040	1626280700	13.414945	52.52054	13.348872	52.514071
214621	1626278060	1626278900	13.403386	52.542162	13.400578	52.527771
214622	1626281242	1626283160	13.400578	52.527771	13.386025	52.489875
214901	1626236600	1626237680	13.404724	52.548258	13.382173	52.521973
216424	1626239840	1626240500	13.438472	52.498667	13.433929	52.51024
216425	1626246440	1626247040	13.433468	52.509822	13.444986	52.499813
216426	1626280100	1626282080	13.445123	52.500116	13.362632	52.485827
215443	1626243440	1626244040	13.402517	52.523471	13.39938	52.535364
213817	1626277820	1626279260	13.448043	52.530022	13.427212	52.511582
213818	1626286460	1626287900	13.427022	52.511351	13.448039	52.530031
214902	1626243561	1626244820	13.381421	52.52244	13.333216	52.505471
214903	1626278422	1626280582	13.332897	52.505316	13.427428	52.474933
218650	1626241701	1626242240	13.41675	52.508538	13.407886	52.494684
216870	1626248781	1626250580	13.444498	52.485126	13.510468	52.456591
216871	1626253400	1626255380	13.510468	52.456591	13.447256	52.486957
216872	1626281002	1626281600	13.447256	52.486957	13.446553	52.498893
217679	1626279260	1626279921	13.319995	52.520029	13.317304	52.528861
217680	1626280280	1626281480	13.317304	52.528861	13.348492	52.522291
218651	1626273861	1626274400	13.40778	52.495142	13.416963	52.508747
215997	1626270921	1626272060	13.387458	52.549127	13.411531	52.541049
219090	1626246620	1626247760	13.331541	52.487182	13.319632	52.519849
215998	1626273563	1626275000	13.411463	52.541253	13.440191	52.516862
216098	1626243741	1626244520	13.376718	52.487904	13.351859	52.50696
216099	1626277700	1626278663	13.352255	52.507014	13.376718	52.487904
219833	1626285144	1626286042	13.424856	52.527829	13.431436	52.515524
217258	1626254301	1626255920	13.344714	52.531591	13.395126	52.526711
217259	1626275000	1626275901	13.408508	52.511967	13.376144	52.50993
217260	1626285323	1626285981	13.376144	52.50993	13.389629	52.511742
217261	1626287421	1626288321	13.390011	52.511204	13.410453	52.505778
218060	1626297500	1626299122	13.410727	52.522096	13.450304	52.501677
218175	1626300021	1626300560	13.442308	52.501385	13.431698	52.497809
219091	1626279324	1626280940	13.322124	52.52285	13.331389	52.490902
224178	1626218722	1626219800	13.473875	52.478868	13.447256	52.486957
223237	1626290720	1626291860	13.438389	52.471027	13.427779	52.488591
220191	1626217400	1626217941	13.389652	52.52384	13.39345	52.514141
220192	1626261140	1626261681	13.39345	52.514141	13.389058	52.523782
220193	1626262161	1626264991	13.387988	52.524484	13.450889	52.488947
220195	1626292341	1626292882	13.459472	52.492653	13.437588	52.493449
224388	1626295220	1626298162	13.330711	52.453125	13.34668	52.524511
222312	1626279620	1626280280	13.375507	52.542448	13.358659	52.534379
222470	1626245840	1626246382	13.438551	52.495018	13.437674	52.482926
222471	1626247880	1626248361	13.437674	52.482926	13.438551	52.495018
222472	1626266721	1626268100	13.438551	52.495018	13.428618	52.472737
224737	1626247220	1626248000	13.446953	52.526464	13.405956	52.5274
222650	1626260420	1626260840	13.435362	52.481709	13.444498	52.485126
222651	1626280221	1626280582	13.444498	52.485126	13.434037	52.480444
221691	1626248420	1626249320	13.366118	52.475133	13.354408	52.498955
227143	1626244820	1626245720	13.424865	52.469982	13.415037	52.501033
227144	1626265820	1626266842	13.415037	52.501033	13.425027	52.469849
227145	1626279681	1626280880	13.425027	52.469849	13.425947	52.491812
224738	1626277220	1626277881	13.406024	52.527418	13.37946	52.52275
224884	1626279440	1626281242	13.439063	52.489599	13.39265	52.505529
225286	1626261080	1626262100	13.381112	52.516231	13.346237	52.509627
225287	1626277280	1626278600	13.346161	52.509831	13.378891	52.528585
225288	1626290720	1626292521	13.378891	52.528585	13.357457	52.552933
224885	1626291440	1626291981	13.392832	52.505582	13.395228	52.510596
229681	1626268581	1626270020	13.416839	52.549147	13.444991	52.503377
226631	1626285981	1626287240	13.455353	52.528262	13.417803	52.531422
227465	1626272421	1626272840	13.425047	52.499422	13.437343	52.499258
230350	1626292401	1626294980	13.430847	52.467995	13.401912	52.523716
228963	1626267081	1626268221	13.425198	52.502038	13.416694	52.528409
228964	1626273332	1626274460	13.416694	52.528409	13.426332	52.502191
228965	1626278545	1626280160	13.425198	52.502038	13.401369	52.528996
230626	1626279200	1626280100	13.433468	52.509822	13.477317	52.50162
234326	1626260540	1626261140	13.47075	52.515302	13.441311	52.517298
228040	1626280221	1626281122	13.287776	52.521613	13.306448	52.508826
228041	1626285860	1626287182	13.306448	52.508826	13.292486	52.517948
235022	1626272600	1626273440	13.399633	52.531529	13.408172	52.520529
235023	1626280640	1626282441	13.408212	52.520422	13.439062	52.489013
233010	1626247880	1626248720	13.350844	52.541764	13.369702	52.525899
233420	1626221780	1626223820	13.449957	52.496444	13.40013	52.531218
234328	1626299240	1626301341	13.461872	52.51204	13.416839	52.549147
233421	1626269245	1626271041	13.399802	52.530933	13.362712	52.498813
238231	1626264080	1626264742	13.366374	52.475076	13.381547	52.484231
236037	1626274520	1626275120	13.430847	52.467995	13.428507	52.478623
236143	1626261801	1626262820	13.420457	52.470889	13.438641	52.489804
236144	1626262820	1626263615	13.438641	52.489804	13.418784	52.494213
236145	1626300920	1626301882	13.418818	52.494173	13.441477	52.469951
235273	1626277700	1626278960	13.39698	52.512917	13.432145	52.494002
239132	1626223460	1626223940	13.410727	52.522096	13.422333	52.513833
238976	1626247641	1626249201	13.430847	52.467995	13.387109	52.490114
239394	1626277400	1626278840	13.398666	52.503311	13.43457	52.508618
240347	1626244161	1626244580	13.316621	52.53083	13.298133	52.529529
235800	1626264384	1626265102	13.495359	52.501578	13.509147	52.490249
238977	1626249381	1626250700	13.387109	52.490114	13.37946	52.52275
238979	1626291140	1626292460	13.36706	52.521564	13.382983	52.5014
238980	1626292760	1626293300	13.382978	52.501413	13.383431	52.511653
238981	1626294500	1626295581	13.383431	52.511662	13.340104	52.504071
243549	1626245180	1626246500	13.438551	52.495018	13.401489	52.522591
241008	1626258920	1626260901	13.404887	52.540802	13.378278	52.51668
241009	1626277460	1626279140	13.378161	52.516658	13.422107	52.51989
243550	1626268700	1626270381	13.401084	52.522325	13.361162	52.544716
